PN_nN,PN_nP,PN_ATS8dv,PN_ATS6Z,PN_ATS7Z,PN_ATS8Z,PN_ATS6m,PN_ATS7m,PN_ATS8m,PN_ATS8v,PN_ATSC1c,PN_ATSC2c,PN_ATSC3c,PN_ATSC8c,PN_ATSC8dv,PN_ATSC1se,PN_ATSC8se,PN_ATSC1pe,PN_ATSC8pe,PN_ATSC1are,PN_ATSC8are,PN_ATSC1p,PN_ATSC1i,PN_AATSC8c,PN_MATS2c,PN_GATS5p,PN_GATS6p,PN_nBondsT,PN_C1SP1,PN_Xp-5dv,PN_Xp-6dv,PN_Xp-7dv,PN_NtsC,PN_NtN,PN_NdsN,PN_NssO,PN_NdsssP,PN_StsC,PN_SaaaC,PN_StN,PN_SdsN,PN_SssO,PN_SdsssP,PN_nHBAcc,PN_ZMIC5,PN_PEOE_VSA1,PN_SMR_VSA2,PN_SMR_VSA4,PN_SlogP_VSA4,PN_EState_VSA2,PN_EState_VSA5,PN_EState_VSA9,PN_VSA_EState3,PN_VSA_EState9,PN_MDEO-22,PN_MDEN-11,PN_n6ARing,PN_n6AHRing,PN_n10FRing,PN_n10FaRing,PN_TopoPSA(NO),PN_TopoPSA,PN_GGI8,PN_GGI10,ini_AATS6v,ini_AATS1se,ini_AATS1pe,ini_AATS1are,ini_AATS6p,ini_AATS0i,ini_AATS1i,ini_AATS2i,ini_AATS3i,ini_AATS5i,ini_AATS6i,ini_ATSC2c,ini_AATSC0c,ini_AATSC1c,ini_AATSC2c,ini_AATSC3c,ini_AATSC4c,ini_AATSC6dv,ini_AATSC4d,ini_AATSC4v,ini_AATSC1se,ini_AATSC3se,ini_AATSC1pe,ini_AATSC2pe,ini_AATSC3pe,ini_AATSC1are,ini_AATSC2are,ini_AATSC3are,ini_AATSC1i,ini_AATSC2i,ini_MATS1c,ini_MATS2c,ini_MATS4d,ini_MATS4v,ini_MATS6v,ini_MATS3se,ini_MATS1pe,ini_MATS2pe,ini_MATS1are,ini_MATS2are,ini_MATS4p,ini_MATS1i,ini_MATS2i,ini_MATS3i,ini_GATS4d,ini_GATS5Z,ini_GATS5m,ini_GATS4v,ini_GATS6v,ini_GATS4p,ini_GATS1i,ini_BCUTZ-1l,ini_BCUTm-1l,ini_BCUTse-1l,ini_BCUTpe-1l,ini_BCUTare-1l,ini_Mi,ini_NaaN,ini_SaaN,ini_GhoseFilter,ini_AMID_N,ini_piPC7,ini_naHRing,ini_n6aHRing,doi,PN_name,PN_smile,ratio(/PN),PN_tm,initiator_name,tp,dsc_rate,mol_weight,ini_smiles,PN_pre_homo,PN_pre_lumo,PN_pre_hl,ini_pre_homo,ini_pre_lumo,ini_pre_hl,pre
4,0,496.0,2022,1856,1844,7296.92129,6755.7084,6838.973777,20886.62534,-0.314050845,0.096994507,-0.073590992,0.058193143,-97.81224992,-0.016564476,-0.672107435,0.11161662,-1.071844383,0.063082548,-1.158388427,-0.197974326,-1.49186627,0.000639485,0.073743704,1.068908211,1.001546188,4,4,2.445204158,1.347353993,0.782108342,4,4,0,2,0,8.008724923,0.0,36.59875723,0.0,11.76420709,0.0,6,43.02418206,9.473725908,21.04756622,0.0,45.32445147,16.54189345,0.0,19.99750902,36.59875723,0.0,0.1,0.461154062,0,0,0,0,113.62,113.62,0.411186697,0.305274972,199.1206307,7.7983312,6.542725,6.39665,1.465006272,158.7990405,146.2755867,146.3634467,155.928483,154.0924864,152.7890438,0.184273459,0.025515633,-0.013236883,0.002972153,-0.005814746,0.009988094,0.025653378,-0.017313019,4.063366942,-0.007485744,-0.016593479,-0.009882825,0.006981691,-0.026700747,-0.012330374,0.005290653,-0.028215074,0.277160133,-0.388955516,-0.518775407,0.116483592,-0.032552083,0.080532966,-0.031957737,-0.259681697,-0.09851334,0.069594436,-0.116634569,0.050044959,0.082867442,0.182596983,-0.256249349,-0.10379564,1.132161458,1.149616298,1.140198378,0.892173922,1.040553948,0.89490028,0.904291803,5.698042195,11.71039235,2.441481894,2.245518259,2.196003411,1.113751732,0,0.0,True,0.160293115,5.937536205,0,0,10.1002/(SICI)1099-0518(19990701)37:13<2105::AID-POLA25>3.0.CO;2-A,"2,2-bis[4-(3,4-dicyanophenoxy)phenyl]propane",CC(C)(c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,4,197.0,m_APB,270.0,10.0,480.16,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,-6.416289,-3.4357033,2.9622993,-4.762878,-1.310863,3.4514418,272.36754056313384
4,0,496.0,2022,1856,1844,7296.92129,6755.7084,6838.973777,20886.62534,-0.314050845,0.096994507,-0.073590992,0.058193143,-97.81224992,-0.016564476,-0.672107435,0.11161662,-1.071844383,0.063082548,-1.158388427,-0.197974326,-1.49186627,0.000639485,0.073743704,1.068908211,1.001546188,4,4,2.445204158,1.347353993,0.782108342,4,4,0,2,0,8.008724923,0.0,36.59875723,0.0,11.76420709,0.0,6,43.02418206,9.473725908,21.04756622,0.0,45.32445147,16.54189345,0.0,19.99750902,36.59875723,0.0,0.1,0.461154062,0,0,0,0,113.62,113.62,0.411186697,0.305274972,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1016/j.tca.2013.12.010,"4,4'-((propane-2,2-diylbis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,5,,DDE,254.0,10.0,480.1586259,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.416289,-3.4357033,2.9622993,-4.5278435,-1.1530184,3.374435,260.4544032299171
6,0,2112.0,5438,6136,5209,20856.70508,24238.07352,20413.61806,44356.42307,-1.091721535,0.536109307,-0.982528483,0.491866625,164.4523183,-0.380656,8.173812,-0.339648,11.372228,-0.491354076,12.77108529,-0.459048217,-11.24388245,0.002687796,0.147472666,0.989979183,1.131041304,4,4,4.910604787,2.902564385,1.966047611,4,4,0,2,0,7.430132962,0.0,36.90445849,0.0,11.38332701,0.0,10,60.21773236,9.473725908,21.04756622,0.0,45.32445147,56.62662585,84.92913896,19.99750902,36.90445849,0.0,0.05,0.355627616,0,0,0,0,188.38,188.38,1.325302343,0.747691052,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.tca.2020.178749,"4,4'-((((perfluoropropane-2,2-diyl)bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1C#N,11,,DDS,270.0,10.0,878.1348517,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.7594266,-4.226017,2.5429559,-5.0931935,-1.8334095,3.260698,272.4381933817603
4,0,1273.333333,4750,4624,5092,17628.33696,17371.15992,19296.27703,42782.79034,-0.799070609,0.111262677,0.263823754,0.246865568,44.5077033,0.798728083,-3.487973562,0.142935537,-1.655483471,-0.461479849,-2.371276196,-2.540869748,-6.390804984,0.001379137,0.036515841,0.908461316,0.900841038,4,4,7.179667705,4.475232337,2.855722274,4,4,0,4,0,7.729482713,0.0,36.80574374,0.0,23.22133534,0.0,14,93.38334344,18.94745182,21.04756622,0.0,45.32445147,51.62670682,181.9910121,29.47123492,36.80574374,-11.82619225,0.396540646,0.295131172,0,0,0,0,234.5,259.64,1.003779289,0.502805836,197.6383874,7.842527259,6.556896296,6.382333333,1.490295274,157.1182875,143.3288835,144.7968192,152.300181,153.7488469,152.8854227,0.165237913,0.022269787,-0.011446249,0.001921371,-0.001527235,0.00333306,0.588491606,-0.024373915,0.689034538,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.513981072,0.086277029,-0.038656434,0.013653808,-0.079584263,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.007181173,0.149302427,-0.165515813,-0.12163623,1.099137931,0.922645115,0.940875874,0.953768137,1.090800135,1.034197215,0.924914799,5.698390475,11.71057449,2.437073338,2.234506121,2.17671481,1.107685582,0,0.0,True,0.11374624,6.629363253,0,0,10.1002/pola.28020,"4,4'-(((((sulfonylbis(4,1-phenylene))bis(oxy))bis(4,1-phenylenesulfonyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C#N)c(C#N)c8)cc7)cc6)cc5)cc4)cc3)cc2)cc1C#N,5,,m_BAPS,235.0,10.0,827.0,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,-6.891262,-3.5874553,3.276425,-5.108073,-2.0812035,3.0253081,232.81348189652186
4,0,422.0,1394,1348,1262,5222.553791,5026.57343,4735.540684,13318.92501,-0.292256578,0.086047146,-0.248116814,-0.169044764,-12.51523546,-0.09290533,-0.528903402,-0.011162327,-0.562970637,-0.065099169,-0.746907479,-0.368439432,-2.761491298,-0.002914565,0.073054381,0.999657566,1.092760402,4,4,1.523947551,0.737548772,0.404482866,4,4,0,2,0,7.821564004,0.0,36.17876888,0.0,11.48839655,0.0,6,35.77289379,9.473725908,21.04756622,0.0,45.32445147,22.25380597,24.26546827,30.52129213,36.17876888,0.0,0.25,0.577328273,0,0,0,0,113.62,113.62,0.254472159,0.156718702,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1039/C5RA15321B,"4,4'-(1,3-phenylenebis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)cc1C#N,5,183.0,DDE,253.67,10.0,362.0803756,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.6849365,-3.5789404,3.0801883,-4.5278435,-1.1530184,3.374435,250.826438626365
4,0,482.0,1530,1502,1442,5715.789866,5621.83641,5414.861912,15508.55028,-0.305256365,-0.085389876,0.206910811,0.133660023,38.64819945,-0.09290533,0.945236476,-0.011162327,1.549554571,-0.065099169,1.674649307,-0.368439432,-2.761491298,0.001965589,-0.070746485,0.967025723,1.048445042,4,4,1.554676762,0.741560644,0.415464387,4,4,0,2,0,7.819252736,0.0,36.32911309,0.0,11.64459231,0.0,6,41.58497461,9.473725908,21.04756622,0.0,45.32445147,22.25380597,24.26546827,30.52129213,36.32911309,0.0,0.333333333,0.604569363,0,0,0,0,113.62,113.62,0.279163517,0.140189777,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1039/C5RA15321B,"4,4'-(1,2-phenylenebis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccccc2Oc2ccc(C#N)c(C#N)c2)cc1C#N,5,183.0,DDE,246.27,10.0,362.0803756,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.7482224,-3.5203443,3.201611,-4.5278435,-1.1530184,3.374435,248.97029732570692
6,0,828.0,2616,2512,2404,9838.775753,9348.812742,9062.693956,23827.50779,-0.701423132,0.403467932,-0.889329539,0.538585592,-14.4351962,-0.283354102,0.799316652,-0.069485137,0.729303686,-0.224024019,0.886858264,-1.198472629,-13.06010041,0.005178708,0.176977588,0.976957446,1.14922771,4,4,2.353505547,1.155878224,0.650498699,4,4,0,4,0,7.897869702,0.0,36.707075,0.0,23.43844288,0.0,10,36.46393724,18.94745182,21.04756622,0.0,45.32445147,34.01378264,36.65915542,29.47123492,36.707075,0.0,0.991351614,0.433989927,0,0,0,0,157.86,157.86,0.336104812,0.222426283,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/pat.4773,"4,4'-(((pyrimidine-4,6-diylbis(oxy))bis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cc(Oc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)ncn3)c2)cc1C#N,10,159.0,4APN,293.0,20.0,548.123303,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.4405403,-3.3468592,3.073919,-5.6183085,-3.0220132,2.5723324,284.0756629553709
6,0,1200.0,3586,3580,3465,13355.0877,13504.88966,13081.44089,34719.55043,-0.954066864,0.591720349,-0.51240263,0.041520033,-40.32922921,-0.307790281,-2.480925983,-0.124922314,-2.529064463,-0.280020307,-3.363552707,-0.843314149,-13.60065518,0.000274967,0.196864622,0.982584622,1.1045418,4,4,4.235560856,2.337368465,1.477907188,4,4,0,3,0,7.787799955,0.0,36.88747958,0.0,17.61484608,0.0,11,47.60279023,14.21058886,21.04756622,0.0,45.32445147,56.0066356,60.66367068,24.73437197,36.88747958,0.0,0.238110158,0.355627616,0,0,0,0,197.61,197.61,0.732709751,0.499553107,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.tca.2020.178749,"4,4'-(((oxybis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)cc4C3=O)cc2)cc1C#N,11,,DDS,268.0,10.0,744.139347,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.6697206,-4.061089,2.6233468,-5.0931935,-1.8334095,3.260698,268.50822975478343
6,0,1864.0,6672,6724,6651,24323.53705,24537.70662,24382.68296,72891.92388,-1.186402612,0.511114105,-0.284965916,-0.006909136,118.2005084,-0.19328013,-0.721116619,0.236879937,2.362801383,0.04508902,1.129530485,-0.985341678,-15.35398189,-1.8e-05,0.123527351,1.106380855,1.01778162,4,4,6.999228392,4.262544919,2.629249627,4,4,0,5,0,7.91801865,0.0,37.37204645,0.0,30.42178944,0.0,13,52.44820674,23.68431477,21.04756622,0.0,73.01940027,50.42551798,24.26546827,23.68431477,37.37204645,1.618939679,0.67900954,0.295131172,0,0,0,0,216.07,216.07,1.613567649,0.804828079,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1080/10601320903399917,"4,4'-(((((((4-methoxyphenyl)methylene)bis(2,6-dimethyl-4,1-phenylene))bis(oxy))bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",COc1ccc(C(c2cc(C)c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C#N)c(C#N)c5)cc3)C4=O)c(C)c2)c2cc(C)c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C#N)c(C#N)c5)cc3)C4=O)c(C)c2)cc1,4,252.5,DDS,274.0,10.0,1088.316977,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.182258,-3.9507484,2.2675352,-5.0931935,-1.8334095,3.260698,279.02449603129605
5,0,618.0,2395,2320,2181,8809.119613,8527.94574,7975.354799,25632.75337,-0.356108428,0.118371135,-0.114907319,0.351879866,-10.82840237,-0.027991191,0.907337179,0.118176,1.11054,0.059321302,1.377423669,-0.287054043,-3.962988927,0.002932332,0.082308415,1.015701367,0.994424893,4,4,2.751626967,1.395033819,0.821942968,4,4,0,2,0,8.000528922,0.0,36.58661446,0.0,11.66971306,0.0,7,38.99732341,9.473725908,21.04756622,0.0,45.32445147,11.12690298,0.0,19.99750902,36.58661446,0.0,0.0625,0.389958236,0,0,0,0,126.51,126.51,0.253464349,0.18141006,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1039/c7py01990d,"4,4'-((((1E,1'E)-pyridine-2,6-diylbis(ethene-2,1-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(/C=C/c3cccc(/C=C/c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)n3)cc2)cc1C#N,10,92.0,4APN,247.0,10.0,567.1695249,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-5.985912,-3.6984296,2.29873,-5.6183085,-3.0220132,2.5723324,244.42189509641423
4,0,815.2222222,3998,3528,3136,14345.47601,12669.39098,11492.46063,34665.11754,-0.331200395,-0.024869725,-0.011769655,0.100115873,57.23892967,0.000402054,-0.622058665,0.015252688,0.069992184,-0.001080421,-0.358989566,3.942310378,9.572840702,0.000582069,-0.016568418,0.96553375,0.70465229,4,4,7.962980787,5.261734232,3.686362497,4,4,0,2,0,8.163913504,0.0,37.42451788,0.0,12.21793032,0.0,6,45.89212233,9.473725908,21.04756622,0.0,45.32445147,11.12690298,10.37345129,9.473725908,42.0990738,-2.853439845,0.1,0.461154062,0,0,0,0,113.62,113.62,0.559334845,0.322007958,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1177/0954008318811481,"4,4'-(((diphenylsilanediyl)bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,5,223.0,p_BAPS,265.0,5.0,620.1668525,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.330162,-3.3535922,2.95838,-5.049,-2.1042144,2.942989,257.2240885982847
15,3,3492.0,12294,12864,13272,47091.50461,48712.69556,50476.44556,122932.6859,-2.667200931,2.498278812,-3.411372419,-5.886340882,-659.9281175,-2.506499476,-15.85559081,-3.106813314,-24.12518609,-4.5375,-27.1212,-13.4554289,-45.93665795,-0.011679248,0.366868334,1.525616107,1.977885252,12,12,16.21064885,11.80749605,8.678450092,12,12,3,12,3,23.95247283,0.0,117.4122618,16.11124912,80.33984455,-14.59195222,27,138.4859133,55.56366069,63.14269866,13.54647435,135.9733544,170.2526309,254.7874169,69.11013504,117.4122618,-14.59195222,8.945149308,3.103805366,1,1,0,0,433.32,462.75,2.783068783,2.055708601,217.985622,7.870552444,6.655296296,6.492592593,1.569786831,155.6863423,141.4633235,142.4929723,151.8975595,157.3189505,152.2316869,0.116059668,0.028351778,-0.013447482,0.002901492,-0.001818887,-0.006743986,0.461190393,-0.023668639,-1.302265888,-0.008887558,-0.020357828,-0.011435525,4.35e-05,-0.02880932,-0.013189371,-0.001068402,-0.031502959,0.052077719,-0.278395023,-0.474308259,0.102338969,-0.042105263,-0.02952223,-0.025041508,-0.245523312,-0.097664452,0.000371686,-0.102403831,-0.008295202,-0.009621585,0.032434225,-0.173385604,-0.11969282,0.94435307,0.87433966,0.88267343,1.023338326,1.088534679,0.994751916,0.847054387,5.684743978,11.69791007,2.425816753,2.230455104,2.181547374,1.102361817,0,0.0,True,0.193166682,5.894316742,0,0,10.1002/app.42606,"4,4',4'',4''',4'''',4'''''-((((1,3,5,2l5,4l5,6l5-triazatriphosphinine-2,2,4,4,6,6-hexayl)hexakis(oxy))hexakis(benzene-4,1-diyl))hexakis(oxy))hexaphthalonitrile",N#Cc1ccc(Oc2ccc(OP3(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)=NP(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)=NP(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)=N3)cc2)cc1C#N,5,,HPPN,316.4,20.0,1545.235022,N#Cc1ccc(Oc2ccc(O)cc2)cc1C#N,-7.139635,-4.215807,2.8997548,-5.9733553,-3.151328,2.800084,314.09113959060727
