smiles,gas,dsrate,loss,td
O=C1CC(Oc2ccc(/C=N/c3ccc(Oc4ccc(-c5ccc(Oc6ccc(/N=C/c7ccc(OC8CC(=O)N(c9ccc(CCc%10ccccc%10)cc9)C8=O)cc7)cc6)cc5)cc4)cc3)cc2)C(=O)N1,air,12,10,405
CCOC(=O)C1=C(C)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)C(=S)N(C=O)C1c1ccccc1,N2,10,5,292.5
CCOC(=O)C1=C(C)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)C(=S)N(C=O)C1c1ccccc1,N2,10,10,332.5
CCOC(=O)C1=C(C)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)C(=S)N(C=O)C1c1ccc(OC)cc1OC,N2,10,5,312.5
CCOC(=O)C1=C(C)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)C(=S)N(C=O)C1c1ccc(OC)cc1OC,N2,10,10,355
O=CNc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccccc7C6=O)c5)c3)C4=O)cc2)cc1,N2,10,10,580
C[Si](C)(C)Oc1ccc(N2C(=O)CCC2=O)cc1,N2,20,5,384
C[Si](C)(C)Oc1ccc(N2C(=O)CCC2=O)cc1,air,20,5,354
O=C1CCC(=O)N1c1ccc(O[Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,N2,20,5,385
O=C1CCC(=O)N1c1ccc(O[Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,air,20,5,380
CC(C)(C)[Si](C)(C)Oc1ccc(N2C(=O)CCC2=O)cc1,N2,20,5,367
CC(C)(C)[Si](C)(C)Oc1ccc(N2C(=O)CCC2=O)cc1,air,20,5,351
CC[Si](CC)(CC)Oc1ccc(N2C(=O)CCC2=O)cc1,N2,20,5,377
CC[Si](CC)(CC)Oc1ccc(N2C(=O)CCC2=O)cc1,air,20,5,372
C[Si](C)(C)Oc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,N2,20,5,256
C[Si](C)(C)Oc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,air,20,5,249
O=C1CCC(=O)N1c1cc(Br)c(O[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(Br)c1,N2,20,5,247
O=C1CCC(=O)N1c1cc(Br)c(O[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(Br)c1,air,20,5,233
CC(C)(C)[Si](C)(C)Oc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,N2,20,5,241
CC(C)(C)[Si](C)(C)Oc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,air,20,5,235
CC[Si](CC)(CC)Oc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,N2,20,5,236
CC[Si](CC)(CC)Oc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,air,20,5,230
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5c(C)cc(Cc6cc(C)c(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,5,360
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5c(C)cc(Cc6cc(C)c(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,10,430
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5c(C)cc(Cc6cc(C)c(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,air,10,5,430
Cc1cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(F)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(C)c2)cc(C)c1NC=O,N2,10,5,340
Cc1cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(F)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(C)c2)cc(C)c1NC=O,N2,10,10,430
Cc1cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(F)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(C)c2)cc(C)c1NC=O,air,10,5,430
COc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5c(C)cc(Cc6cc(C)c(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,5,350
COc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5c(C)cc(Cc6cc(C)c(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,10,400
COc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5c(C)cc(Cc6cc(C)c(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,air,10,5,410
Cc1cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(N)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(C)c2)cc(C)c1NC=O,N2,10,5,340
Cc1cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(N)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(C)c2)cc(C)c1NC=O,N2,10,10,430
Cc1cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(N)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(C)c2)cc(C)c1NC=O,air,10,5,380
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)cc6)cc5)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,5,350
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)cc6)cc5)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,10,460
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)cc6)cc5)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,air,10,5,460
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,5,405
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,N2,10,10,470
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,air,10,5,430
CCc1cc(Cc2cc(CC)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(CC)c2)cc(CC)c1NC=O,N2,10,5,330
CCc1cc(Cc2cc(CC)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(CC)c2)cc(CC)c1NC=O,N2,10,10,420
CCc1cc(Cc2cc(CC)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccccc6C5=O)c3)C4=O)c(CC)c2)cc(CC)c1NC=O,air,10,5,420
O=CNc1ccc(NC(=O)Nc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,N2,10,10,600
O=CNc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(NC(=O)Nc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cc4)C5=O)cc3)n2)cc1,N2,10,10,580
O=CNc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,N2,10,10,570
O=CNc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC(=O)Nc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)cc1,N2,10,10,610
O=CNc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,N2,10,10,560
O=CNc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,N2,10,10,515
O=CNc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,N2,10,10,565
O=CNc1ccc2c(c1)Cc1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)ccc1-2,N2,10,10,520
O=CNc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,N2,10,10,615
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccccc6C5=O)c4)c2)C3=O)n1,N2,10,5,292.5
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccccc6C5=O)c4)c2)C3=O)n1,N2,10,10,317.5
O=C(Nc1ccc(Oc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)cc2)cc1)c1ccccc1,N2,10,5,433
O=C(Nc1ccc(Oc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)cc2)cc1)c1ccccc1,N2,10,10,481
O=Cc1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(NC(=O)Nc6ccc(Cc7ccc(NC(=O)Nc8ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N%12C(=O)c%13ccccc%13C%12=O)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc1)C2=O,N2,10,5,358
O=Cc1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(NC(=O)Nc6ccc(Cc7ccc(NC(=O)Nc8ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N%12C(=O)c%13ccccc%13C%12=O)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc1)C2=O,N2,10,10,420
Cc1cccc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)c(C)c3)cc2C)c1,air,10,0,533
Cc1cccc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)c(C)c3)cc2C)c1,air,10,10,544.1
Cc1cc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(C=O)cc6C5=O)c4)c(C)c3)cc2C)cc(N2C(=O)c3ccccc3C2=O)c1,air,10,0,513.3
Cc1cc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(C=O)cc6C5=O)c4)c(C)c3)cc2C)cc(N2C(=O)c3ccccc3C2=O)c1,air,10,10,526.3
Cc1cccc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)c(C)c3)cc2C)c1,air,10,0,540.2
Cc1cccc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)c(C)c3)cc2C)c1,air,10,10,549.4
Cc1cc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)c(C)c3)cc2C)cc(N2C(=O)c3ccccc3C2=O)c1,air,10,0,526.4
Cc1cc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(C)cc(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)c(C)c3)cc2C)cc(N2C(=O)c3ccccc3C2=O)c1,air,10,10,541.5
Cc1ccccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2C)cc1,air,20,5,500
Cc1ccccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2C)cc1,air,20,10,526
Cc1ccccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2C)cc1,N2,20,5,538
Cc1ccccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2C)cc1,N2,20,10,559
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,air,20,5,531
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,air,20,10,538
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,N2,20,5,566
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,N2,20,10,572
Cc1ccccc1Oc1ccc(-c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,air,20,5,536
Cc1ccccc1Oc1ccc(-c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,air,20,10,580
Cc1ccccc1Oc1ccc(-c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,N2,20,5,572
Cc1ccccc1Oc1ccc(-c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,N2,20,10,610
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,air,20,5,463
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,air,20,10,466
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,N2,20,5,500
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,air,20,5,533
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,air,20,10,550
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,N2,20,5,557
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,N2,20,10,570
Cc1ccccc1Oc1ccc(C2(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,air,20,5,545
Cc1ccccc1Oc1ccc(C2(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,air,20,10,559
Cc1ccccc1Oc1ccc(C2(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,N2,20,5,578
Cc1ccccc1Oc1ccc(C2(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,N2,20,10,589
CC(C)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccccc5C4=O)c3)c1)C2=O,air,10,5,500
O=Cc1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccccc5C4=O)c3)c1)C2=O,air,10,5,508
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5ccc(Oc6ccc(C78CC9CC(CC(C9)C7)C8)cc6)cc5)c3)C4=O)ccc21,air,10,5,509
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccc(Oc6ccc(C78CC9CC(CC(C9)C7)C8)cc6)cc5)c4)c(=O)c3cc12,air,10,5,523
CCc1cc(Cc2cc(CC)c(N3C(=O)c4ccc(C(=O)Nc5cc(NC=O)ccc5/N=N/c5ccc(N)cc5)cc4C3=O)c(CC)c2)cc(CC)c1N1C(=O)c2ccccc2C1=O,N2,10,5,350
Cc1cc(Cc2cc(C)c(N3C(=O)c4ccc(C(=O)Nc5cc(NC=O)ccc5/N=N/c5ccc(N)cc5)cc4C3=O)c(C)c2)cc(C)c1N1C(=O)c2ccccc2C1=O,N2,10,5,400
Cc1cc(Cc2ccc(N3C(=O)c4ccc(C(=O)Nc5cc(NC=O)ccc5/N=N/c5ccc(N)cc5)cc4C3=O)c(C)c2)ccc1N1C(=O)c2ccccc2C1=O,N2,10,5,370
Cc1cc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5cc(NC=O)ccc5/N=N/c5ccc(N)cc5)cc4C3=O)c(C)c2)ccc1N1C(=O)c2ccccc2C1=O,N2,10,5,400
Nc1ccc(/N=N/c2ccc(NC=O)cc2NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)cc1,N2,10,5,350
Cc1c(C)c(N2C(=O)c3ccc(C(=O)Nc4cc(NC=O)ccc4/N=N/c4ccc(N)cc4)cc3C2=O)c(C)c(C)c1N1C(=O)c2ccccc2C1=O,N2,10,5,370
Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(C(=O)Nc5cc(NC=O)ccc5/N=N/c5ccc(N)cc5)cc4C3=O)c(C)c2)cc(C)c1N1C(=O)c2ccccc2C1=O,N2,10,5,380
Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)c(C)c1C(=O)c1ccccc1,N2,10,5,480
Cc1cc(C)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)c(C)c1C(=O)c1ccccc1,N2,10,5,480
Cc1cc(C)c(N2C(=O)c3ccccc3C2=O)c(C)c1C(=O)c1cccc(N2C(=O)c3ccc(C=O)cc3C2=O)c1,N2,10,5,460
Cc1cc(C)c(N2C(=O)c3ccccc3C2=O)c(C)c1C(=O)c1cccc(N2C(=O)c3ccc(C(C)C)cc3C2=O)c1,N2,10,5,480
CCOc1ccc(-c2ccc(OCCCCCCOc3ccc(N4C(=O)c5ccc(C(C)C)cc5C4=O)cc3N3C(=O)c4ccccc4C3=O)cc2)cc1,N2,10,0,323
CCOc1ccc(/N=N/c2ccc(OCCCCCCOc3ccc(N4C(=O)c5ccc(C(C)C)cc5C4=O)cc3N3C(=O)c4ccccc4C3=O)cc2)cc1,N2,10,0,323.8
Cc1cc(C)cc(-c2c3c(=O)[nH]c(=O)c3cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5cc(C)cc(C)c5)c4)c(=O)c23)c1,air,10,5,543
Cc1ccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5c(-c5cc(C)cc(C)c5)c4c3=O)c2)cc1,air,10,5,539
Cc1cc(C)cc(-c2c3c(=O)[nH]c(=O)c3cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccccc5)c4)c(=O)c23)c1,air,10,5,537
Cc1ccc(-c2c3c(=O)[nH]c(=O)c3cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5cc(C)cc(C)c5)c4)c(=O)c23)cc1,air,10,5,539
Cc1ccc(-c2c3c(=O)[nH]c(=O)c3cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccc(C)cc5)c4)c(=O)c23)cc1,air,10,5,531
Cc1ccc(-c2c3c(=O)[nH]c(=O)c3cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccccc5)c4)c(=O)c23)cc1,air,10,5,528
Cc1cc(C)cc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5c(-c5ccccc5)c4c3=O)c2)c1,air,10,5,532
Cc1ccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5c(-c5ccccc5)c4c3=O)c2)cc1,air,10,5,528
O=c1[nH]c(=O)c2c(-c3ccccc3)c3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccccc5)c4)c(=O)c3cc12,air,10,5,522
N#Cc1ccc(N(c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)cc2)cc1,N2,10,10,581
N#Cc1ccc(N(c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)cc2)cc1,air,10,10,578
N#Cc1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,N2,10,10,593
N#Cc1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,air,10,10,588
N#Cc1ccc(N(c2ccc(N3C(=O)c4ccccc4C3=O)cc2)c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)cc1,N2,10,10,571
N#Cc1ccc(N(c2ccc(N3C(=O)c4ccccc4C3=O)cc2)c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)cc1,air,10,10,567
N#Cc1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,N2,10,10,583
N#Cc1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,air,10,10,575
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,N2,10,10,547
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,air,10,10,538
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)c2)cc1,N2,10,10,503
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)c2)cc1,air,10,10,488
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)cc1,N2,10,10,532
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)cc1,air,10,10,509
N#CCCCOc1ccc(-c2cc(-c3ccc(N4C(=O)c5ccccc5C4=O)cc3)nc(-c3ccc(N4C(=O)c5ccc(C=O)cc5C4=O)cc3)c2)cc1,N2,10,10,526
N#CCCCOc1ccc(-c2cc(-c3ccc(N4C(=O)c5ccccc5C4=O)cc3)nc(-c3ccc(N4C(=O)c5ccc(C=O)cc5C4=O)cc3)c2)cc1,air,10,10,504
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)cc1,N2,10,10,504
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)cc1,air,10,10,473
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccccc6C5=O)cc4)n3)cc1)C2=O,N2,10,10,517
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccccc6C5=O)cc4)n3)cc1)C2=O,air,10,10,501
